sport,property,client,num_events,total_uniques
Basketball,VTB League,Sts,143,26911.0
Ice Hockey,SHL (Sweden),Norsk Tipping,177,26894.0
Basketball,Basketball Super League (Turkey),Super Bet,238,26889.0
Basketball,NBL,Danske Spil,184,26867.0
Basketball,FIBA Olympic Qualifiers,Betsson,33,26860.0
Soccer,Primeira Liga (Portugal),Comeon,348,26847.0
Volleyball,Bundesliga Volleyball,Fonbet,70,26836.0
Basketball,Basketball Super League (Turkey),Novibet,251,26818.0
Tennis,WTA 1000,Betcris,228,26762.0
Soccer,International Friendly,Betfair,27,26732.0
Basketball,VTB League,Sporty Bet,134,26730.0
Soccer,Northern NSW NPL (Australia),Olimp,80,26727.0
Soccer,Copa Sudamericana,Play Do It,137,26710.0
Soccer,European Internationals,Sts,73,26691.0
Tennis,WTA 125K Series,Betcity,191,26670.0
Soccer,Queensland NPL (Australia),Sts,177,26648.0
Soccer,Thai Premier League (Thailand),Sts,240,26634.0
Soccer,Meistriliiga (Estonia),Betplay,160,26630.0
Soccer,Segunda División (Spain),Wwin,490,26618.0
Soccer,J1 League (Japan),Paddy Power,380,26615.0
Soccer,UEFA Champions League Qualifiers,Totobet,39,26552.0
Soccer,Eliteserien (Norway),Fan Duel,207,26543.0
Tennis,WTA 125 Qualifiers,Winline,30,26518.0
Basketball,Basketball Champions League,Fan Duel,63,26496.0
Soccer,Primera División (Chile),Nike,351,26422.0
Snooker,Championship League Snooker,Tipsport,78,26420.0
Soccer,Serie A (Brazil),SNAI,64,26397.0
Soccer,Primera División (Argentina),Totobet,184,26386.0
Cricket,Cricket West Indies - International ODI,Sun Tech,6,26347.0
Soccer,1. Division (Norway),Vivarobet,236,26340.0
Soccer,UEFA Europa League Qualifiers,William Hill,9,26330.0
Soccer,Úrvalsdeild (Iceland),Supersport,129,26329.0
Soccer,South Australia NPL (Australia),Ligastavok,139,26317.0
Soccer,A Lyga (Lithuania),Olimp,141,26317.0
Basketball,VTB League,Hungarian Lottery,132,26308.0
Soccer,Veikkausliiga (Finland),Ligastavok,161,26285.0
Soccer,Indian Super League (India),Danske Spil,71,26272.0
Tennis,WTA 1000,BetCris,232,26266.0
Soccer,Meistriliiga (Estonia),Sts,164,26259.0
Soccer,New South Wales NPL (Australia),Danske Spil,101,26243.0
Soccer,Primera División (Peru),Vivarobet,211,26233.0
Soccer,1. Division (Norway),E Topaz,104,26217.0
Tennis,WTA 1000,Wwin,243,26173.0
Soccer,First Division B (Belgium),Caliente,111,26173.0
Basketball,Basketball Super League (Turkey),Vivarobet,261,26169.0
Basketball,NBL (New Zealand),Pocasport,87,26166.0
Soccer,1. Division (Norway),Sts,238,26163.0
Soccer,First Division A (Belgium),Volcano Montenegro,328,26156.0
Soccer,Copa Libertadores,Sts,159,26136.0
Soccer,Cup (Chile),Betsson,32,25994.0
Soccer,DFB Pokal (Germany),Bet Portugal,49,25985.0
Soccer,Arabian Gulf League (United Arab Emirates),Super Bet,181,25974.0
Tennis,Fed Cup Women National_team,Fortuna,27,25971.0
Soccer,League Cup (United Arab Emirates),Aspen,34,25962.0
Soccer,Süper Lig (Turkey),Volcano Montenegro,442,25951.0
Basketball,Basketball Super League (Turkey),Caliente,236,25951.0
Basketball,NBL,Totobet,174,25951.0
Soccer,South Australia NPL (Australia),Betsson,115,25938.0
Soccer,First Division B (Belgium),Bwin,112,25935.0
Soccer,1. Division (Norway),Unibet,242,25870.0
Soccer,Asian Internationals,William Hill,44,25860.0
Soccer,Meistriliiga (Estonia),Danske Spil,160,25852.0
Basketball,FIBA Afrobasket,188Bet,62,25850.0
Soccer,Asian Internationals,Wplay,50,25850.0
Soccer,LFPB (Bolivia),Vivarobet,226,25833.0
Soccer,Primera División (Chile),Crystal Bet,352,25827.0
Soccer,Super League (Greece),Olimp,29,25810.0
Basketball,Basketball Champions League,Hungarian Lottery,172,25762.0
Soccer,South American Internationals,HKJC,19,25725.0
Tennis,WTA 1000 Qualifiers,Lottomatica,30,25715.0
Soccer,Victoria NPL (Australia),E Topaz,124,25700.0
Soccer,Western NPL (Australia),Caliente,123,25675.0
Soccer,International Friendly,Betplay,27,25593.0
Soccer,Serie B (Italy),Kladionica,402,25575.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Parimatch,32,25553.0
Soccer,Primera División (Spain),Apostala,368,25533.0
Soccer,FNL (Russia),Crystal Bet,202,25516.0
Soccer,FA Cup (Thailand),Bet365 Inform,8,25486.0
Soccer,Northern NSW NPL U20 (Australia),Fonbet,67,25453.0
Ice Hockey,Champions Hockey League (Ice Hockey),Nike,119,25442.0
Soccer,A Lyga (Lithuania),Hungarian Lottery,91,25442.0
Soccer,Queensland NPL (Australia),188Bet,169,25396.0
Soccer,Erovnuli Liga (Georgia),Betsson,189,25366.0
Basketball,British Basketball League,Tipsport,179,25291.0
Basketball,A1 Liga (Croatia),Fonbet,118,25266.0
Soccer,Segunda División (Spain),Doradobet,86,25252.0
Soccer,Ligue 2 (France),Warobet,369,25205.0
Ice Hockey,Kontinental Hockey League,Bwin,829,25151.0
Soccer,Division Profesional (Paraguay),Betsul,172,25120.0
Soccer,Serie A (Italy),Bet Juego,150,25054.0
Soccer,Copa Libertadores,Mozzart,126,25053.0
Basketball,VTB League,Vivarobet,145,25035.0
Soccer,International Friendly,Olimp,26,25033.0
Soccer,Ligue 2 (France),Netherlands Lottery,90,25004.0
Soccer,DFB Pokal (Germany),Paddy Power,64,24987.0
Soccer,Süper Lig (Turkey),SISAL,60,24985.0
Basketball,FIBA Olympic Qualifiers,Betplay,34,24985.0
Soccer,Ligue 2 (France),Offsidebet,374,24980.0
Soccer,Primera División (Spain),Bet Motion,146,24976.0
Soccer,South American Internationals,Vivarobet,50,24953.0
Soccer,Copa Sudamericana,Ligastavok,162,24938.0
Soccer,Serie B (Brazil) ,Hungarian Lottery,163,24934.0
Basketball,VTB League,Crystal Bet,135,24909.0
Basketball,FIBA 3x3 (World),Fonbet,44,24892.0
Soccer,Serie B (Brazil) ,Nike,443,24890.0
Soccer,Super Liga (Slovakia),Betsson,196,24882.0
Basketball,FIBA EuroBasket Women,Misli,36,24873.0
Soccer,Tasmania NPL (Australia),Betplay,78,24864.0
Soccer,Cup (Belgium),Tipsport,14,24849.0
Soccer,South Australia NPL Women (Australia),Caliente,61,24736.0
Basketball,NBL,SNAI,186,24687.0
Tennis,Wimbledon,Betsson,124,24685.0
Darts,Premier League Darts,Unibet,9,24636.0
Tennis,WTA 250,Adjarabet,384,24629.0
Soccer,European Internationals,Crystal Bet,72,24609.0
Soccer,LFPB (Bolivia),BetCris,201,24556.0
Soccer,Friendly,Ligastavok,90,24527.0
Basketball,FIBA Afrobasket,Betsson,62,24527.0
Soccer,Veikkausliiga (Finland),Supersport,163,24504.0
Soccer,European Internationals,SNAI,69,24487.0
Soccer,Cup (Belgium),Bwin,14,24424.0
Soccer,Liga MX (Mexico),Bwin,162,24422.0
Soccer,Primera A (Colombia),Betfair,37,24420.0
Soccer,Arabian Gulf League (United Arab Emirates),Unibet,157,24358.0
Basketball,FIBA EuroBasket Women,Olimp,38,24354.0
Soccer,FNL (Russia),Hungarian Lottery,100,24327.0
Soccer,Segunda División (Spain),Bet Shop,469,24306.0
Soccer,First League (Bulgaria),Bwin,63,24303.0
Soccer,Veikkausliiga (Finland),Fan Duel,153,24302.0
Tennis,WTA 500 Qualifiers,Super Bet,69,24279.0
Basketball,FIBA Olympic Qualifiers,Parimatch,30,24231.0
Tennis,WTA 1000,Coral,251,24151.0
Soccer,Coppa Italia (Italy),Misli,24,24140.0
Soccer,Victoria NPL (Australia),Totobet,121,24131.0
Basketball,FIBA EuroBasket Women,BetBoom,38,24122.0
Tennis,WTA 1000 Qualifiers,Supersport,61,24098.0
Soccer,UEFA Champions League Qualifiers,Supersport,30,24065.0
Tennis,Wimbledon,Wplay,121,24046.0
Ice Hockey,Champions Hockey League (Ice Hockey),Ligastavok,119,24045.0
Basketball,BBL Cup,Bet365 Inform,62,24036.0
Soccer,Primeira Liga (Portugal),Sazka,348,23987.0
Volleyball,CEV Volleyball European Championships Women,Fortuna,35,23976.0
Soccer,Erovnuli Liga (Georgia),Nesine,18,23975.0
Pool,World Cup of Pool,Bet365 Inform,12,23929.0
Soccer,Copa Sudamericana,William Hill,159,23927.0
Soccer,LFPB (Bolivia),Betsul,211,23895.0
Soccer,Copa Sudamericana,SNAI,156,23893.0
Soccer,Copa Sudamericana,Bwin,156,23892.0
Soccer,League Cup (United Arab Emirates),Olimp,40,23868.0
Soccer,Serie A (Italy),Play Do It,28,23860.0
Soccer,Primeira Liga (Portugal),Bet Warrior,321,23853.0
Soccer,Segunda División (Spain),Panbet,256,23846.0
Tennis,WTA 250 Qualifiers,Sts,136,23837.0
Soccer,South American Internationals,Crystal Bet,49,23830.0
Soccer,UEFA Europa League Qualifiers,Super Bet,12,23818.0
Soccer,Thai League 2 (Thailand),Aspen,110,23810.0
Basketball,FIBA Basketball World Cup Qualifiers - Asia,Fonbet,10,23792.0
Soccer,Cup (Paraguay),Wplay,40,23790.0
Soccer,Eliteserien (Norway),Paddy Power,241,23785.0
Soccer,Primeira Liga (Portugal),Volcano Montenegro,337,23765.0
Soccer,UEFA Champions League Qualifiers,Bet Portugal,39,23764.0
Basketball,FIBA EuroCup Women,Pocasport,112,23747.0
Basketball,FIBA Europe Cup,Unibet,78,23739.0
Basketball,Estonia-Latvia League,Winline,83,23724.0
Ice Hockey,IIHF World Championships,Sts,64,23713.0
Soccer,1. Division (Norway),Super Bet,232,23713.0
Cricket,Cricket New Zealand International T20 Women,Dafabet,2,23671.0
Soccer,First League (Bulgaria),Pocasport,15,23671.0
Soccer,Süper Lig (Turkey),Play Do It,342,23657.0
Soccer,ECL Qualifiers,Hungarian Lottery,77,23647.0
Soccer,Primera A (Colombia),Bilyoner,35,23589.0
Basketball,BBL Cup,Winline,60,23531.0
Basketball,Basketligan (Sweden),Lottomatica,73,23521.0
Soccer,Primera División (Peru),Bet Portugal,172,23513.0
Soccer,1. Division (Norway),SNAI,239,23488.0
Soccer,Cup (Chile),Wplay,29,23451.0
Soccer,Primera División (Chile),Bet Warrior,352,23450.0
Soccer,Primera División (Argentina),Betfirst,200,23441.0
Handball,EHF Champions League,Winline,144,23406.0
Soccer,Copa Sudamericana,Codere,160,23390.0
Soccer,Arabian Gulf League (United Arab Emirates),SNAI,175,23380.0
Soccer,Primeira Liga (Portugal),Hattrick,250,23360.0
Soccer,Primeira Liga (Portugal),Fan Duel,279,23347.0
Basketball,VTB League,Unibet,145,23345.0
Soccer,Copa Libertadores,Novibet,156,23336.0
Soccer,UEFA Champions League Qualifiers,Hungarian Lottery,38,23304.0
Soccer,Úrvalsdeild (Iceland),Totobet,129,23302.0
Soccer,Coppa Italia (Italy),Wplay,24,23295.0
Basketball,FIBA Olympic Qualifiers,Supersport,34,23287.0
Soccer,Capital NPL U20 (Australia),Winline,51,23275.0
Basketball,British Basketball League,Bilyoner,135,23270.0
Basketball,FIBA Euroleague Women,Fortuna,111,23237.0
Soccer,Serie A (Brazil),Bet Juego,313,23228.0
Soccer,J2 League (Japan),Nike,460,23174.0
Soccer,A Lyga (Lithuania),Caliente,104,23147.0
Basketball,NBL,Panbet,166,23132.0
Soccer,ECL Qualifiers,Totobet,77,23123.0
Soccer,1. Division (Norway),Totobet,243,23116.0
Ice Hockey,IIHF World Championships,Betsson,64,23095.0
Table Tennis,ATTU Asian Championships (Asia),Bet365 Inform,6,23074.0
Ice Hockey,IIHF World Championships,Sazka,64,23068.0
Tennis,WTA 250 Qualifiers,Betfair,102,23036.0
Basketball,FIBA Afrobasket,BetBoom,48,23016.0
Soccer,Victoria NPL U20 (Australia),Tipsport,102,23007.0
Soccer,Victoria NPL (Australia),Ligastavok,125,22996.0
Soccer,Cup (Belgium),Betsson,14,22987.0
Soccer,1. Division (Norway),Hungarian Lottery,99,22965.0
Soccer,South American Internationals,Novibet,50,22956.0
Soccer,International Friendly,Winline,7,22949.0
Tennis,WTA 1000 Qualifiers,Fortuna,27,22933.0
Basketball,FIBA Basketball World Cup Qualifiers - Africa,Fonbet,11,22922.0
Basketball,Basketball Champions League Americas,Winline,49,22906.0
Soccer,Ligue 1 (France),Europebet,352,22888.0
Basketball,NBL (New Zealand),Betsson,85,22882.0
Soccer,Primera División (Spain),Polla Chilena,119,22823.0
Soccer,Cup (Belgium),Super Bet,13,22814.0
Tennis,WTA 250,Napoleonbet,413,22814.0
Soccer,Veikkausliiga (Finland),Totobet,162,22813.0
Soccer,Segunda División (Spain),Comeon,490,22789.0
Soccer,Super League (Greece),Super Bet,29,22779.0
Basketball,Basketball Champions League Americas,Betplay,44,22745.0
Soccer,Primera División (Chile),Coral,337,22692.0
Soccer,Süper Lig (Turkey),Sazka,458,22676.0
Soccer,UEFA Europa League Qualifiers,Caliente,12,22664.0
Soccer,Primera División (Spain),Loterie Romande,301,22640.0
Soccer,Queensland NPL (Australia),Super Bet,163,22632.0
Soccer,South Australia NPL (Australia),Vivarobet,136,22624.0
Soccer,Victoria NPL (Australia),Vivarobet,125,22620.0
Darts,PDC Darts - Players Championship,Tipsport,24,22612.0
Soccer,A Lyga (Lithuania),Vivarobet,191,22603.0
Soccer,Segunda División (Spain),Bet Warrior,466,22569.0
Field Hockey ,Euro Hockey Championships,Bet365 Inform,40,22555.0
Basketball,FIBA EuroCup Women,Unibet,111,22535.0
Tennis,Wimbledon,Adjarabet,131,22506.0
Soccer,Victoria NPL2 (Australia),Fonbet,13,22453.0
Soccer,UEFA Champions League Qualifiers,FDJ,36,22431.0
Basketball,Basketball Champions League,William Hill,197,22424.0
Soccer,Primera División (Argentina),Paddy Power,201,22422.0
Soccer,Süper Lig (Turkey),Baltbet,458,22419.0
Basketball,VTB League,Bwin,142,22395.0
Soccer,Super League (Greece),Danske Spil,28,22387.0
Basketball,KBL (South Korea),Betcity,297,22353.0
Soccer,Taça da Liga (Portugal),Aspen,20,22249.0
Tennis,WTA 250,Novibet,426,22173.0
Soccer,European Internationals,Totobet,72,22167.0
Tennis,WTA 125K Series,Sportsbet Australia,169,22133.0
Tennis,WTA 125K Series,Totobet,186,22130.0
Soccer,Copa Sudamericana,188Bet,162,22128.0
Soccer,First Division A (Belgium),Panbet,163,22122.0
Volleyball,CEV Volleyball European Championships Men,Pocasport,38,22118.0
Tennis,WTA 500,Wwin,237,22098.0
Tennis,WTA 125K Series,Eurobet,168,22071.0
Soccer,Segunda División (Spain),Bet Juego,425,22063.0
Soccer,Úrvalsdeild (Iceland),Vivarobet,127,22025.0
Soccer,A Lyga (Lithuania),Bet365 Inform,15,22020.0
Soccer,Serie A (Italy),Napoleonbet,189,22018.0
Soccer,UEFA Champions League Qualifiers,Mozzart,30,21948.0
Soccer,Queensland NPL (Australia),SNAI,158,21931.0
Tennis,WTA 1000,Novibet,251,21920.0
Soccer,Ligue 2 (France),Fan Duel,304,21904.0
Soccer,Northern NSW NPL (Australia),Nesine,17,21883.0
Cricket,Caribbean Twenty20,Betfair,33,21859.0
Basketball,FIBA Women's Asia Cup,Winline,18,21858.0
Darts,Players Championship,Tipsport,46,21821.0
Soccer,Primera División (Chile),Warobet,316,21798.0
Soccer,Copa Argentina (Argentina),188Bet,36,21796.0
Tennis,WTA 500,BetCris,201,21790.0
Soccer,Ligue 1 (France),Placard,356,21780.0
Basketball,Basketball Champions League,SNAI,197,21756.0
Soccer,Meistriliiga (Estonia),Vivarobet,170,21754.0
Darts,Premier League Darts,Tipsport,9,21738.0
Soccer,Copa Libertadores,FDJ,130,21730.0
Soccer,Copa Argentina (Argentina),Betfair,36,21727.0
Soccer,J1 League (Japan),Macauslot,380,21718.0
Tennis,Wimbledon Qualifiers (England),Super Bet,59,21697.0
Soccer,UEFA Europa League Qualifiers,BetBoom,12,21678.0
Soccer,FNL (Russia),Sts,248,21676.0
Handball,Handbollsligan (Swedish Handball),Bet365 Inform,73,21674.0
Ice Hockey,IIHF World Championships,Hungarian Lottery,60,21659.0
Tennis,WTA 250,Sazka,432,21647.0
Tennis,WTA 500 Qualifiers,Hungarian Lottery,48,21638.0
Volleyball,CEV Volleyball European Championships Women,Winamax,40,21624.0
Soccer,Ligue 1 (France),BetCris,373,21598.0
Soccer,Ligue 2 (France),188Bet,403,21588.0
Soccer,Erovnuli Liga (Georgia),Hungarian Lottery,88,21578.0
Soccer,Capital Territory NPL Women (Australia),Winline,35,21575.0
Soccer,ECL Qualifiers,Offsidebet,76,21558.0
Soccer,Indian Super League (India),Hungarian Lottery,55,21556.0
Soccer,Indian Super League (India),Mozzart,70,21553.0
Soccer,J3 League (Japan),Ligastavok,197,21526.0
Basketball,FIBA Europe Cup,Betsson,82,21524.0
Soccer,Copa Libertadores,Paddy Power,157,21491.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Tipsport,32,21468.0
Soccer,Copa Libertadores,E Topaz,152,21447.0
Soccer,International Friendly,Aspen,28,21447.0
Soccer,Serie B (Italy),Opap,410,21419.0
Soccer,Primeira Liga (Portugal),Bet Shop,345,21402.0
Soccer,1. SNL (Slovenia),Ligastavok,200,21401.0
Soccer,J2 League (Japan),Super Bet,411,21391.0
Soccer,Indian Super League (India),Caliente,71,21372.0
Tennis,WTA 1000 Qualifiers,Sts,61,21356.0
Snooker,Championship League Snooker,Ladbrokes,78,21356.0
Darts,PDC Darts World Championship,Hungarian Lottery,36,21330.0
Soccer,Cup (Belgium),Betfair,15,21221.0
Handball,EHF Women Champions League,Super Bet,134,21213.0
Soccer,Serie A (Italy),Olybet,108,21193.0
Soccer,J-League Cup (Japan),Olimp,22,21181.0
Soccer,FNL (Russia),188Bet,206,21178.0
Soccer,ECL Qualifiers,Mozzart,69,21170.0
Basketball,Basketligan (Sweden),Olimp,158,21165.0
Soccer,J3 League (Japan),Bilyoner,131,21164.0
Soccer,Tasmania NPL (Australia),Betsson,77,21158.0
Soccer,League Cup (United Arab Emirates),Bilyoner,14,21085.0
Soccer,Coppa Italia (Italy),Super Bet,24,21068.0
Soccer,Primera División (Argentina),Coral,183,21063.0
Soccer,UEFA Europa League Qualifiers,Betsson,12,21062.0
Soccer,Thai Premier League (Thailand),Caliente,204,21020.0
Basketball,FIBA Intercontinental Cup,Nesine,1,20999.0
Handball,EHF European Cup Women,Bet365 Inform,58,20981.0
Basketball,FIBA Womens AfroBasket,Winline,28,20973.0
Soccer,ECL Qualifiers,E Topaz,72,20886.0
Soccer,Indian Super League (India),Vivarobet,72,20866.0
Soccer,Asian Internationals,Fortuna,52,20852.0
Tennis,Wimbledon Qualifiers (England),Supersport,59,20805.0
Soccer,Asian Internationals,Supersport,54,20747.0
Tennis,WTA 125K Series,Betsson,134,20738.0
Soccer,International Friendly,Bwin,24,20683.0
Basketball,FIBA Women's AmeriCup,Betclic,27,20679.0
Soccer,Liga MX (Mexico),Vivarobet,167,20662.0
Soccer,Ligue 2 (France),Coral,401,20660.0
Soccer,LFPB (Bolivia),Ladbrokes,231,20652.0
Soccer,Úrvalsdeild (Iceland),Hungarian Lottery,87,20646.0
Soccer,Tasmania NPL (Australia),Tipsport,80,20644.0
Basketball,FIBA Asia Cup,Olimp,33,20633.0
Soccer,1. SNL (Slovenia),Super Bet,198,20629.0
Soccer,LFPB (Bolivia),Netherlands Lottery,71,20621.0
Basketball,FIBA Basketball World Cup Qualifiers - Europe,Winamax,32,20606.0
Soccer,Copa Libertadores,Eurobet,145,20599.0
Soccer,Eliteserien (Norway),FDJ,240,20596.0
Tennis,Wimbledon,Offsidebet,105,20591.0
Ice Hockey,Kontinental Hockey League,Comeon,821,20567.0
Basketball,FIBA Afrobasket,Sporty Bet,60,20551.0
Soccer,Capital Territory NPL Women (Australia),Fonbet,51,20523.0
Soccer,Ligue 2 (France),Opap,399,20515.0
Soccer,Serie A (Italy),TopBet,62,20514.0
Soccer,ECL Qualifiers,SNAI,79,20501.0
Soccer,Thai Premier League (Thailand),Vivarobet,244,20491.0
Basketball,FIBA Asia Cup,Parimatch,25,20461.0
Basketball,Estonia-Latvia League,Fonbet,87,20454.0
Soccer,Primera División (Spain),TopBet,70,20447.0
Handball,EHF Handball European Championships Men,Fonbet,71,20439.0
Tennis,Wimbledon,Coral,131,20437.0
Ice Hockey,Champions Hockey League (Ice Hockey),Winamax,119,20432.0
Soccer,Liga MX (Mexico),Sts,159,20431.0
Basketball,FIBA Afrobasket,Betplay,61,20427.0
Soccer,New South Wales NPL (Australia),Betclic,51,20418.0
Soccer,J1 League (Japan),Netherlands Lottery,74,20414.0
Soccer,Copa Argentina (Argentina),Offsidebet,34,20370.0
Handball,EHF Champions League,Danske Spil,137,20356.0
Soccer,FNL (Russia),Betplay,155,20340.0
Soccer,Primeira Liga (Portugal),SISAL,35,20340.0
Volleyball,Bundesliga Volleyball Women,Fonbet,69,20327.0
Darts,PDC Darts - Grand Prix,Tipsport,7,20314.0
Tennis,WTA 500,Coral,265,20303.0
Tennis,WTA 125K Series,Paddy Power,186,20289.0
Soccer,Super League (Greece),Tipsport,29,20278.0
Soccer,Division Profesional (Paraguay),Super Bet,173,20217.0
Soccer,Western NPL (Australia),188Bet,138,20195.0
Tennis,WTA 1000,Betfirst,253,20192.0
Soccer,European Internationals,Mozzart,64,20191.0
Soccer,Erovnuli Liga (Georgia),Olimp,109,20181.0
Ice Hockey,Champions Hockey League (Ice Hockey),Norsk Tipping,96,20168.0
Basketball,Basketball Super League (Turkey),Betfair,238,20148.0
Soccer,FNL (Russia),Betclic,90,20144.0
Basketball,IBL (Indonesia),Betsson,93,20107.0
Basketball,Basketball Champions League,Vivarobet,199,20097.0
Soccer,South Australia NPL Women (Australia),Tipsport,63,20092.0
Soccer,Veikkausliiga (Finland),Bet Portugal,122,20092.0
Soccer,Ligue 1 (France),Baltbet,406,20083.0
Soccer,Serie A (Brazil),Veikkaus,452,20079.0
Netball,SunCorp Netball,188Bet,58,20042.0
Handball,EHF European Cup Men,Fonbet,114,20024.0
Soccer,Veikkausliiga (Finland),Vivarobet,162,20001.0
Soccer,Serie A (Brazil),Wwin,486,19928.0
Soccer,Primeira Liga (Portugal),Goldbet,300,19915.0
Soccer,Coppa Italia (Italy),Ligastavok,24,19895.0
Soccer,Ligue 1 (France),Loterie Romande,306,19864.0
Basketball,FIBA Olympic Qualifiers,Fortuna,34,19859.0
Handball,EHF Handball European Championships Men,Fortuna,66,19818.0
Soccer,Copa Libertadores,Supersport,151,19804.0
Basketball,Basketball Champions League,Super Bet,194,19738.0
Basketball,FIBA Europe Cup,Olimp,86,19737.0
Soccer,Western NPL (Australia),Betsson,112,19736.0
Soccer,New South Wales NPL (Australia),Bwin,100,19734.0
Basketball,FIBA - Eurobasket Qualifiers,Betsson,35,19724.0
Basketball,VTB League,Caliente,145,19713.0
Soccer,1. Division (Norway),Fan Duel,203,19707.0
Basketball,FIBA Euroleague Women,Parimatch,79,19706.0
Soccer,Serie A (Italy),Sazka,189,19692.0
Soccer,Primeira Liga (Portugal),Loterie Romande,278,19671.0
Basketball,Basketball Champions League,Ligastavok,200,19657.0
